time;t_mean;t_min;t_max;GlobR;hpa;rainfall;lon;lat;PH2O_kpa;radiation;PAR;esa;vpd;rh;Precsum_a;lamposumma_v;wind_speed;aika;vuosi;kk;paiva;longitude;latitude
2011-08-29;15.1;13.0;19.8;15654.0;13.66;0.0;3445000;7215000;1.366;15653.999999999998;90.59027777777777;1.7150528575392223;0.3490528575392222;79.64769097320725;441.0000000000001;1141.0999999999997;2.0;20110829;2011;8;29;3445462.033463862;7214079.106267728
2011-08-30;13.0;8.8;17.6;13792.0;13.21;1.3;3445000;7215000;1.3210000000000002;13792.0;79.81481481481481;1.4966428718608684;0.17564287186086824;88.26420950761081;442.3000000000001;1149.0999999999997;2.0;20110830;2011;8;30;3445462.033463862;7214079.106267728
2011-08-31;12.7;9.5;17.4;7420.0;13.17;4.3;3445000;7215000;1.3170000000000002;7420.0;42.93981481481482;1.4675323368599378;0.1505323368599376;89.74248586698744;446.60000000000014;1156.7999999999997;2.0;20110831;2011;8;31;3445462.033463862;7214079.106267728
2011-09-01;11.9;8.9;15.0;4870.0;12.98;0.7;3445000;7215000;1.298;4870.0;28.18287037037037;1.3923284569082752;0.09432845690827518;93.22512899594572;447.3000000000001;1163.6999999999998;2.0;20110901;2011;9;1;3445462.033463862;7214079.106267728
2011-09-02;12.1;10.8;14.4;5491.0;11.99;0.0;3445000;7215000;1.199;5491.0;31.77662037037037;1.4108037383696719;0.2118037383696718;84.98701608102962;447.3000000000001;1170.7999999999997;2.0;20110902;2011;9;2;3445462.033463862;7214079.106267728
2011-09-03;10.7;8.5;14.3;6510.0;10.12;0.0;3445000;7215000;1.012;6510.000000000001;37.673611111111114;1.2858878925122648;0.27388789251226475;78.70048438070566;447.3000000000001;1176.4999999999998;2.0;20110903;2011;9;3;3445462.033463862;7214079.106267728
2011-09-04;10.9;3.5;16.3;15257.0;9.77;0.0;3445000;7215000;0.977;15257.0;88.29282407407408;1.303113268039401;0.3261132680394011;74.97429609246058;447.3000000000001;1182.3999999999999;2.0;20110904;2011;9;4;3445462.033463862;7214079.106267728
2011-09-05;14.7;9.4;19.6;13284.0;13.55;0.1;3445000;7215000;1.3550000000000002;13284.0;76.875;1.671411007361247;0.3164110073612467;81.06922797757669;447.40000000000015;1192.1;2.0;20110905;2011;9;5;3445462.033463862;7214079.106267728
2011-09-06;15.8;12.7;20.5;10795.0;14.31;0.5;3445000;7215000;1.431;10795.0;62.47106481481482;1.7938426491214736;0.36284264912147357;79.77288312889794;447.90000000000015;1202.8999999999999;2.0;20110906;2011;9;6;3445462.033463862;7214079.106267728
2011-09-07;13.8;10.4;17.5;9431.0;12.68;0.0;3445000;7215000;1.268;9431.0;54.5775462962963;1.5767721309169742;0.3087721309169742;80.41745380561696;447.90000000000015;1211.6999999999998;2.0;20110907;2011;9;7;3445462.033463862;7214079.106267728
