date;y;x;temp_avg;temp_max;temp_min;prec;global_rad;vapour_press;site;wind_speed_avg;snow_depth;pot_evap
2007-11-20;7345000;3435000;-8.7;-5.1;-12.4;0.0;443;3.25;lintupirtti;2.0;NaN;NaN
2007-11-21;7345000;3435000;-1.0;2.1;-6.4;0.5;108;5.65;lintupirtti;2.0;NaN;NaN
2007-11-22;7345000;3435000;1.1;2.3;-0.4;5.3;43;6.3;lintupirtti;2.0;NaN;NaN
2007-11-23;7345000;3435000;-5.1;-0.3;-8.3;0.0;151;3.95;lintupirtti;2.0;NaN;NaN
2007-11-24;7345000;3435000;-4.6;0.3;-11.1;3.8;508;4.21;lintupirtti;2.0;NaN;NaN
2007-11-25;7345000;3435000;-1.5;0.5;-3.0;1.7;54;5.21;lintupirtti;2.0;NaN;NaN
2007-11-26;7345000;3435000;-4.4;-2.8;-4.8;0.7;54;4.15;lintupirtti;2.0;NaN;NaN
2007-11-27;7345000;3435000;-7.7;-3.4;-9.4;1.1;508;3.11;lintupirtti;2.0;NaN;NaN
2007-11-28;7345000;3435000;-11.5;-7.2;-13.7;0.0;313;2.39;lintupirtti;2.0;NaN;NaN
2007-11-29;7345000;3435000;-7.4;-5.3;-12.6;0.3;162;3.39;lintupirtti;2.0;NaN;NaN
2007-11-30;7345000;3435000;-4.7;-2.5;-7.6;0.0;86;3.92;lintupirtti;2.0;NaN;NaN
2007-12-01;7345000;3435000;-10.8;-5.7;-14.7;0.2;140;2.53;lintupirtti;2.0;NaN;NaN
2007-12-02;7345000;3435000;-8.9;-7.2;-10.7;0.7;76;2.75;lintupirtti;2.0;NaN;NaN
2007-12-03;7345000;3435000;-3.0;-1.2;-7.3;1.0;32;4.74;lintupirtti;2.0;NaN;NaN
2007-12-04;7345000;3435000;-3.2;-1.6;-4.4;0.1;43;4.53;lintupirtti;2.0;NaN;NaN
2007-12-05;7345000;3435000;-5.5;-3.0;-9.9;5.2;43;3.99;lintupirtti;2.0;NaN;NaN
2007-12-06;7345000;3435000;1.8;4.5;-3.5;15.0;11;6.96;lintupirtti;2.0;NaN;NaN
2007-12-07;7345000;3435000;3.1;4.3;2.4;6.4;11;7.32;lintupirtti;2.0;NaN;NaN
2007-12-08;7345000;3435000;0.7;2.9;0.1;8.8;22;6.29;lintupirtti;2.0;NaN;NaN
2007-12-09;7345000;3435000;-0.1;0.8;-0.8;0.9;32;5.95;lintupirtti;2.0;NaN;NaN
2007-12-10;7345000;3435000;-0.3;0.8;-2.2;0.5;32;5.71;lintupirtti;2.0;NaN;NaN
2007-12-11;7345000;3435000;-4.6;0.6;-10.0;0.0;43;4.34;lintupirtti;2.0;NaN;NaN
2007-12-12;7345000;3435000;-10.3;-7.6;-13.6;0.0;194;2.56;lintupirtti;2.0;NaN;NaN
2007-12-13;7345000;3435000;-5.2;-0.8;-13.3;0.0;108;3.97;lintupirtti;2.0;NaN;NaN
2007-12-14;7345000;3435000;-1.1;1.7;-9.5;0.0;11;5.45;lintupirtti;2.0;NaN;NaN
2007-12-15;7345000;3435000;-1.1;1.2;-3.6;0.0;65;5.35;lintupirtti;2.0;NaN;NaN
2007-12-16;7345000;3435000;-0.9;1.3;-2.7;0.0;32;5.62;lintupirtti;2.0;NaN;NaN
2007-12-17;7345000;3435000;-1.7;-0.1;-4.5;0.1;162;5.25;lintupirtti;2.0;NaN;NaN
2007-12-18;7345000;3435000;0.9;3.9;-1.3;0.0;86;5.8;lintupirtti;2.0;NaN;NaN
2007-12-19;7345000;3435000;0.0;3.0;-4.3;0.0;22;5.24;lintupirtti;2.0;NaN;NaN
2007-12-20;7345000;3435000;-0.8;2.6;-3.3;1.3;65;4.21;lintupirtti;2.0;NaN;NaN
2007-12-21;7345000;3435000;0.5;2.5;-2.3;0.3;22;5.96;lintupirtti;2.0;NaN;NaN
2007-12-22;7345000;3435000;-5.8;2.6;-12.1;0.0;140;3.54;lintupirtti;2.0;NaN;NaN
2007-12-23;7345000;3435000;-4.5;-1.4;-13.4;0.4;11;4.51;lintupirtti;2.0;NaN;NaN
2007-12-24;7345000;3435000;-0.1;1.3;-2.4;1.2;22;5.62;lintupirtti;2.0;NaN;NaN
2007-12-25;7345000;3435000;-1.7;1.5;-4.4;0.0;22;5.0;lintupirtti;2.0;NaN;NaN
2007-12-26;7345000;3435000;-4.6;0.8;-12.1;5.9;11;4.45;lintupirtti;2.0;NaN;NaN
2007-12-27;7345000;3435000;1.0;3.0;-2.3;4.0;11;6.2;lintupirtti;2.0;NaN;NaN
2007-12-28;7345000;3435000;1.5;3.4;0.0;0.2;32;6.28;lintupirtti;2.0;NaN;NaN
2007-12-29;7345000;3435000;-0.3;0.7;-2.1;2.8;22;5.47;lintupirtti;2.0;NaN;NaN
2007-12-30;7345000;3435000;-1.5;0.1;-3.3;0.3;22;5.11;lintupirtti;2.0;NaN;NaN
2007-12-31;7345000;3435000;-5.2;-1.1;-11.1;0.0;216;3.84;lintupirtti;2.0;NaN;NaN
2008-01-01;7345000;3435000;-15.1;-10.6;-16.7;0.0;99;2.11;lintupirtti;2.0;NaN;NaN
2008-01-02;7345000;3435000;-14.4;-12.3;-17.1;0.0;119;1.77;lintupirtti;2.0;NaN;NaN
2008-01-03;7345000;3435000;-12.0;-8.9;-16.8;0.3;44;2.27;lintupirtti;2.0;NaN;NaN
2008-01-04;7345000;3435000;-13.3;-7.0;-18.9;0.1;95;2.16;lintupirtti;2.0;NaN;NaN
2008-01-05;7345000;3435000;-15.2;-13.4;-19.2;0.0;103;1.45;lintupirtti;2.0;NaN;NaN
2008-01-06;7345000;3435000;-13.9;-12.5;-15.9;0.1;140;1.49;lintupirtti;2.0;NaN;NaN
2008-01-07;7345000;3435000;-10.3;-8.4;-15.3;1.3;52;2.51;lintupirtti;2.0;NaN;NaN
2008-01-08;7345000;3435000;-6.7;-5.2;-8.7;0.5;52;3.5;lintupirtti;2.0;NaN;NaN
2008-01-09;7345000;3435000;-4.1;-3.2;-5.4;0.5;40;4.42;lintupirtti;2.0;NaN;NaN
2008-01-10;7345000;3435000;-4.6;-2.8;-6.6;5.2;53;4.27;lintupirtti;2.0;NaN;NaN
2008-01-11;7345000;3435000;-0.5;0.3;-2.7;7.0;31;5.73;lintupirtti;2.0;NaN;NaN
2008-01-12;7345000;3435000;-2.2;-0.3;-4.4;3.1;90;4.99;lintupirtti;2.0;NaN;NaN
2008-01-13;7345000;3435000;-3.2;-1.8;-4.8;5.3;44;4.65;lintupirtti;2.0;NaN;NaN
2008-01-14;7345000;3435000;-10.5;-3.2;-17.3;1.6;83;2.79;lintupirtti;2.0;NaN;NaN
2008-01-15;7345000;3435000;0.3;1.7;-9.1;4.4;30;6.22;lintupirtti;2.0;NaN;NaN
2008-01-16;7345000;3435000;1.2;2.0;0.7;10.7;54;6.37;lintupirtti;2.0;NaN;NaN
2008-01-17;7345000;3435000;1.1;2.0;0.4;6.8;23;6.36;lintupirtti;2.0;NaN;NaN
2008-01-18;7345000;3435000;1.0;1.9;0.7;6.1;92;6.36;lintupirtti;2.0;NaN;NaN
2008-01-19;7345000;3435000;0.3;0.6;0.4;6.6;79;6.02;lintupirtti;2.0;NaN;NaN
2008-01-20;7345000;3435000;-1.6;0.3;-2.4;0.6;188;5.2;lintupirtti;2.0;NaN;NaN
2008-01-21;7345000;3435000;-2.5;-1.1;-3.6;0.7;246;4.75;lintupirtti;2.0;NaN;NaN
2008-01-22;7345000;3435000;-3.4;-0.9;-5.5;0.3;410;4.19;lintupirtti;2.0;NaN;NaN
2008-01-23;7345000;3435000;-13.6;-5.6;-18.4;0.1;879;2.02;lintupirtti;2.0;NaN;NaN
2008-01-24;7345000;3435000;-6.9;-3.9;-16.4;15.2;143;3.55;lintupirtti;2.0;NaN;NaN
2008-01-25;7345000;3435000;-8.8;-2.4;-13.6;0.1;541;3.05;lintupirtti;2.0;NaN;NaN
2008-01-26;7345000;3435000;-9.0;-6.6;-11.1;0.9;243;2.88;lintupirtti;2.0;NaN;NaN
2008-01-27;7345000;3435000;-13.2;-7.2;-19.7;0.0;811;1.97;lintupirtti;2.0;NaN;NaN
2008-01-28;7345000;3435000;-13.2;-3.2;-22.4;0.6;548;2.47;lintupirtti;2.0;NaN;NaN
2008-01-29;7345000;3435000;-0.3;1.4;-3.2;0.0;353;5.5;lintupirtti;2.0;NaN;NaN
2008-01-30;7345000;3435000;-4.9;-0.7;-7.8;0.0;988;3.74;lintupirtti;2.0;NaN;NaN
2008-01-31;7345000;3435000;-10.2;-2.6;-14.4;1.3;1023;2.64;lintupirtti;2.0;NaN;NaN
2008-02-01;7345000;3435000;-4.2;-1.5;-15.6;3.6;313;4.25;lintupirtti;2.0;NaN;NaN
2008-02-02;7345000;3435000;-2.4;-1.1;-3.2;0.9;427;4.59;lintupirtti;2.0;NaN;NaN
2008-02-03;7345000;3435000;-7.2;-2.7;-12.7;0.2;1215;3.37;lintupirtti;2.0;NaN;NaN
2008-02-04;7345000;3435000;-11.9;-6.9;-17.8;0.2;1329;2.42;lintupirtti;2.0;NaN;NaN
2008-02-05;7345000;3435000;-6.4;-5.0;-13.8;0.2;449;3.55;lintupirtti;2.0;NaN;NaN
2008-02-06;7345000;3435000;-4.7;-3.1;-7.0;2.5;406;4.01;lintupirtti;2.0;NaN;NaN
2008-02-07;7345000;3435000;-2.0;-0.9;-3.5;0.3;470;4.98;lintupirtti;2.0;NaN;NaN
2008-02-08;7345000;3435000;-1.4;-0.2;-2.9;0.7;544;5.19;lintupirtti;2.0;NaN;NaN
2008-02-09;7345000;3435000;-2.1;-1.1;-4.6;0.5;862;5.1;lintupirtti;2.0;NaN;NaN
2008-02-10;7345000;3435000;-0.3;0.7;-2.6;0.4;505;5.83;lintupirtti;2.0;NaN;NaN
2008-02-11;7345000;3435000;-2.3;0.4;-3.4;0.0;1017;5.06;lintupirtti;2.0;NaN;NaN
2008-02-12;7345000;3435000;-0.8;0.4;-3.7;0.0;1300;5.23;lintupirtti;2.0;NaN;NaN
2008-02-13;7345000;3435000;-1.0;1.4;-2.9;0.9;2041;4.31;lintupirtti;2.0;NaN;NaN
2008-02-14;7345000;3435000;-6.1;-2.1;-7.6;0.0;2426;2.63;lintupirtti;2.0;NaN;NaN
2008-02-15;7345000;3435000;-11.8;-7.5;-15.5;0.0;3063;1.85;lintupirtti;2.0;NaN;NaN
2008-02-16;7345000;3435000;-8.0;-1.0;-22.9;0.4;991;3.27;lintupirtti;2.0;NaN;NaN
2008-02-17;7345000;3435000;-9.2;-1.2;-13.9;0.0;4320;2.86;lintupirtti;2.0;NaN;NaN
2008-02-18;7345000;3435000;-8.1;-2.9;-14.3;0.2;3222;2.8;lintupirtti;2.0;NaN;NaN
2008-02-19;7345000;3435000;-8.3;-3.3;-12.1;0.0;3282;2.67;lintupirtti;2.0;NaN;NaN
2008-02-20;7345000;3435000;-11.2;-7.7;-15.7;1.5;3191;2.38;lintupirtti;2.0;NaN;NaN
2008-02-21;7345000;3435000;-3.3;-1.2;-11.5;4.0;995;4.83;lintupirtti;2.0;NaN;NaN
2008-02-22;7345000;3435000;-0.8;-0.1;-1.4;10.3;998;5.54;lintupirtti;2.0;NaN;NaN
2008-02-23;7345000;3435000;-9.2;-1.0;-13.6;0.2;2756;2.84;lintupirtti;2.0;NaN;NaN
2008-02-24;7345000;3435000;-15.5;-8.1;-25.7;5.5;1689;1.94;lintupirtti;2.0;NaN;NaN
2008-02-25;7345000;3435000;-4.3;-0.1;-8.2;2.6;2160;4.16;lintupirtti;2.0;NaN;NaN
2008-02-26;7345000;3435000;-12.6;-5.3;-17.9;0.0;4844;2.15;lintupirtti;2.0;NaN;NaN
2008-02-27;7345000;3435000;-13.9;-8.4;-20.8;0.1;4815;1.99;lintupirtti;2.0;NaN;NaN
2008-02-28;7345000;3435000;-12.4;-7.5;-16.5;0.0;3569;2.02;lintupirtti;2.0;NaN;NaN
2008-02-29;7345000;3435000;-15.9;-9.7;-22.7;0.1;4288;1.57;lintupirtti;2.0;NaN;NaN
2008-03-01;7345000;3435000;-10.0;-7.5;-13.8;3.5;2550;2.56;lintupirtti;2.0;NaN;NaN
2008-03-02;7345000;3435000;-7.5;-5.7;-8.5;0.0;1869;3.02;lintupirtti;2.0;NaN;NaN
2008-03-03;7345000;3435000;-11.4;-6.6;-14.9;0.2;2686;2.2;lintupirtti;2.0;NaN;NaN
2008-03-04;7345000;3435000;-12.3;-9.7;-13.8;0.0;3128;2.01;lintupirtti;2.0;NaN;NaN
2008-03-05;7345000;3435000;-16.2;-9.1;-22.1;0.0;7062;1.47;lintupirtti;2.0;NaN;NaN
2008-03-06;7345000;3435000;-11.0;-5.0;-21.4;1.0;3534;2.43;lintupirtti;2.0;NaN;NaN
2008-03-07;7345000;3435000;-9.5;-5.2;-12.2;0.0;6655;2.47;lintupirtti;2.0;NaN;NaN
2008-03-08;7345000;3435000;-15.4;-5.9;-24.0;0.1;7054;1.81;lintupirtti;2.0;NaN;NaN
2008-03-09;7345000;3435000;-5.2;-0.7;-13.9;8.7;1800;4.11;lintupirtti;2.0;NaN;NaN
2008-03-10;7345000;3435000;0.9;1.9;-0.9;8.4;1888;6.37;lintupirtti;2.0;NaN;NaN
2008-03-11;7345000;3435000;0.7;2.1;0.2;0.5;1986;6.17;lintupirtti;2.0;NaN;NaN
2008-03-12;7345000;3435000;0.6;1.8;-0.7;0.2;2495;6.04;lintupirtti;2.0;NaN;NaN
2008-03-13;7345000;3435000;1.2;2.4;0.6;0.1;2943;5.87;lintupirtti;2.0;NaN;NaN
2008-03-14;7345000;3435000;-3.5;0.9;-5.3;0.0;5215;3.59;lintupirtti;2.0;NaN;NaN
2008-03-15;7345000;3435000;-10.3;-3.5;-15.7;0.0;8800;2.22;lintupirtti;2.0;NaN;NaN
2008-03-16;7345000;3435000;-7.5;-1.3;-14.0;0.0;8224;2.74;lintupirtti;2.0;NaN;NaN
2008-03-17;7345000;3435000;-4.0;-0.4;-7.9;0.7;6244;3.61;lintupirtti;2.0;NaN;NaN
2008-03-18;7345000;3435000;-4.5;-1.4;-6.3;0.0;7556;3.35;lintupirtti;2.0;NaN;NaN
2008-03-19;7345000;3435000;-7.8;-2.2;-12.3;0.0;8168;2.63;lintupirtti;2.0;NaN;NaN
2008-03-20;7345000;3435000;-11.1;-4.5;-17.8;0.0;12538;1.92;lintupirtti;2.0;NaN;NaN
2008-03-21;7345000;3435000;-10.2;-5.6;-15.9;0.1;9621;2.1;lintupirtti;2.0;NaN;NaN
2008-03-22;7345000;3435000;-7.8;-4.4;-11.7;0.5;8077;2.76;lintupirtti;2.0;NaN;NaN
2008-03-23;7345000;3435000;-8.7;-5.4;-11.6;0.6;8860;2.49;lintupirtti;2.0;NaN;NaN
2008-03-24;7345000;3435000;-10.5;-6.7;-12.9;0.1;9611;2.08;lintupirtti;2.0;NaN;NaN
2008-03-25;7345000;3435000;-9.8;-1.3;-18.9;0.0;12794;2.07;lintupirtti;2.0;NaN;NaN
2008-03-26;7345000;3435000;-9.5;-4.0;-18.5;4.7;5704;2.38;lintupirtti;2.0;NaN;NaN
2008-03-27;7345000;3435000;-3.1;0.0;-5.3;0.2;7361;4.12;lintupirtti;2.0;NaN;NaN
2008-03-28;7345000;3435000;-6.4;-0.1;-14.2;0.4;13438;2.57;lintupirtti;2.0;NaN;NaN
2008-03-29;7345000;3435000;-1.5;3.2;-10.5;1.6;4889;4.84;lintupirtti;2.0;NaN;NaN
2008-03-30;7345000;3435000;2.1;4.9;0.6;1.4;5664;5.61;lintupirtti;2.0;NaN;NaN
2008-03-31;7345000;3435000;2.5;5.3;1.3;6.1;3601;6.42;lintupirtti;2.0;NaN;NaN
2008-04-01;7345000;3435000;1.0;2.5;0.3;0.1;4493;6.34;lintupirtti;2.0;NaN;NaN
2008-04-02;7345000;3435000;0.4;3.2;-1.1;0.0;7581;5.68;lintupirtti;2.0;NaN;NaN
2008-04-03;7345000;3435000;-0.1;2.5;-2.7;1.8;10400;4.16;lintupirtti;2.0;NaN;NaN
2008-04-04;7345000;3435000;-1.0;1.6;-2.4;2.9;9033;4.47;lintupirtti;2.0;NaN;NaN
2008-04-05;7345000;3435000;-1.0;1.4;-3.5;12.3;2978;5.37;lintupirtti;2.0;NaN;NaN
2008-04-06;7345000;3435000;1.0;2.2;-0.2;0.2;6618;5.89;lintupirtti;2.0;NaN;NaN
2008-04-07;7345000;3435000;-1.5;1.5;-2.7;1.4;13036;4.02;lintupirtti;2.0;NaN;NaN
2008-04-08;7345000;3435000;-4.5;-1.9;-6.3;1.7;7542;3.47;lintupirtti;2.0;NaN;NaN
2008-04-09;7345000;3435000;-2.4;-0.1;-4.5;1.9;6304;4.04;lintupirtti;2.0;NaN;NaN
2008-04-10;7345000;3435000;-3.3;-1.0;-5.1;0.0;9833;3.21;lintupirtti;2.0;NaN;NaN
2008-04-11;7345000;3435000;-5.2;-1.5;-9.9;0.0;13275;2.9;lintupirtti;2.0;NaN;NaN
2008-04-12;7345000;3435000;-3.5;0.0;-8.1;0.0;10018;3.59;lintupirtti;2.0;NaN;NaN
2008-04-13;7345000;3435000;-3.6;-0.2;-6.1;8.1;11501;3.18;lintupirtti;2.0;NaN;NaN
2008-04-14;7345000;3435000;-3.0;-1.2;-5.4;6.8;4720;4.66;lintupirtti;2.0;NaN;NaN
2008-04-15;7345000;3435000;-1.4;3.7;-8.7;0.1;13544;5.04;lintupirtti;2.0;NaN;NaN
2008-04-16;7345000;3435000;1.4;4.5;-0.5;0.0;16001;5.22;lintupirtti;2.0;NaN;NaN
2008-04-17;7345000;3435000;1.7;6.5;-3.8;0.0;18746;4.36;lintupirtti;2.0;NaN;NaN
2008-04-18;7345000;3435000;1.6;8.8;-5.0;0.0;17029;4.55;lintupirtti;2.0;NaN;NaN
2008-04-19;7345000;3435000;-0.8;4.9;-7.2;0.0;19634;3.12;lintupirtti;2.0;NaN;NaN
2008-04-20;7345000;3435000;0.0;3.8;-4.2;0.0;14170;4.11;lintupirtti;2.0;NaN;NaN
2008-04-21;7345000;3435000;0.0;5.5;-6.8;0.0;16354;3.93;lintupirtti;2.0;NaN;NaN
2008-04-22;7345000;3435000;0.6;6.0;-6.2;0.0;19957;3.51;lintupirtti;2.0;NaN;NaN
2008-04-23;7345000;3435000;2.7;8.0;-1.9;0.0;15639;4.29;lintupirtti;2.0;NaN;NaN
2008-04-24;7345000;3435000;2.9;7.8;-3.0;0.0;15426;4.51;lintupirtti;2.0;NaN;NaN
2008-04-25;7345000;3435000;0.6;5.1;-2.0;0.0;18346;3.26;lintupirtti;2.0;NaN;NaN
2008-04-26;7345000;3435000;0.8;6.3;-7.1;0.0;18705;3.36;lintupirtti;2.0;NaN;NaN
2008-04-27;7345000;3435000;5.4;11.0;-1.0;3.2;17399;4.65;lintupirtti;2.0;NaN;NaN
2008-04-28;7345000;3435000;5.2;8.9;2.6;0.1;11760;8.0;lintupirtti;2.0;NaN;NaN
2008-04-29;7345000;3435000;7.1;12.9;2.4;0.1;10606;8.62;lintupirtti;2.0;NaN;NaN
2008-04-30;7345000;3435000;10.7;17.9;4.4;0.0;19511;8.27;lintupirtti;2.0;NaN;NaN
2008-05-01;7345000;3435000;11.0;18.7;0.2;0.0;20483;8.12;lintupirtti;2.0;NaN;NaN
2008-05-02;7345000;3435000;12.1;19.2;3.6;0.4;20012;7.93;lintupirtti;2.0;NaN;NaN
2008-05-03;7345000;3435000;13.4;20.8;4.0;0.0;20598;8.39;lintupirtti;2.0;NaN;NaN
2008-05-04;7345000;3435000;11.2;20.7;1.2;10.7;16606;8.44;lintupirtti;2.0;NaN;NaN
2008-05-05;7345000;3435000;3.1;11.0;0.8;1.4;14565;5.58;lintupirtti;2.0;NaN;NaN
2008-05-06;7345000;3435000;0.3;4.9;-4.0;2.6;14413;4.46;lintupirtti;2.0;NaN;NaN
2008-05-07;7345000;3435000;3.3;6.7;0.0;0.2;8500;7.1;lintupirtti;2.0;NaN;NaN
2008-05-08;7345000;3435000;5.3;8.9;0.6;0.5;14507;6.68;lintupirtti;2.0;NaN;NaN
2008-05-09;7345000;3435000;8.7;14.6;2.9;0.2;15989;8.44;lintupirtti;2.0;NaN;NaN
2008-05-10;7345000;3435000;6.7;11.8;2.6;0.0;19784;5.2;lintupirtti;2.0;NaN;NaN
2008-05-11;7345000;3435000;2.2;8.1;-1.8;6.3;7090;6.02;lintupirtti;2.0;NaN;NaN
2008-05-12;7345000;3435000;3.8;8.6;0.0;0.0;18467;4.77;lintupirtti;2.0;NaN;NaN
2008-05-13;7345000;3435000;2.5;7.3;-1.0;0.0;18429;4.35;lintupirtti;2.0;NaN;NaN
2008-05-14;7345000;3435000;1.7;5.8;-2.6;0.0;17021;4.4;lintupirtti;2.0;NaN;NaN
2008-05-15;7345000;3435000;1.8;6.0;-2.5;0.1;18334;4.12;lintupirtti;2.0;NaN;NaN
2008-05-16;7345000;3435000;0.1;3.8;-4.0;0.1;15197;3.91;lintupirtti;2.0;NaN;NaN
2008-05-17;7345000;3435000;1.0;4.7;-3.0;1.7;12848;4.94;lintupirtti;2.0;NaN;NaN
2008-05-18;7345000;3435000;2.0;4.3;-0.4;3.0;10447;6.17;lintupirtti;2.0;NaN;NaN
2008-05-19;7345000;3435000;2.1;4.2;0.3;1.2;9503;6.07;lintupirtti;2.0;NaN;NaN
2008-05-20;7345000;3435000;3.2;7.0;0.2;1.4;13431;6.1;lintupirtti;2.0;NaN;NaN
2008-05-21;7345000;3435000;2.9;7.2;-1.9;0.2;14479;5.31;lintupirtti;2.0;NaN;NaN
2008-05-22;7345000;3435000;4.8;10.0;-2.3;0.0;23975;4.05;lintupirtti;2.0;NaN;NaN
2008-05-23;7345000;3435000;7.2;13.0;-1.6;0.0;24054;4.51;lintupirtti;2.0;NaN;NaN
2008-05-24;7345000;3435000;8.6;13.9;0.6;0.0;19982;5.23;lintupirtti;2.0;NaN;NaN
2008-05-25;7345000;3435000;10.2;15.4;2.1;0.0;21782;5.6;lintupirtti;2.0;NaN;NaN
2008-05-26;7345000;3435000;6.8;13.0;3.3;3.4;16026;6.67;lintupirtti;2.0;NaN;NaN
2008-05-27;7345000;3435000;8.0;13.5;2.5;0.1;23903;5.68;lintupirtti;2.0;NaN;NaN
2008-05-28;7345000;3435000;10.2;16.2;2.0;0.1;17427;7.14;lintupirtti;2.0;NaN;NaN
2008-05-29;7345000;3435000;12.9;18.1;5.0;0.0;25509;7.01;lintupirtti;2.0;NaN;NaN
2008-05-30;7345000;3435000;11.4;16.7;5.8;0.0;26719;6.11;lintupirtti;2.0;NaN;NaN
2008-05-31;7345000;3435000;13.5;20.8;1.5;0.1;29219;6.3;lintupirtti;2.0;NaN;NaN
2008-06-01;7345000;3435000;11.6;18.1;7.2;9.3;9036;9.62;lintupirtti;2.0;NaN;NaN
2008-06-02;7345000;3435000;12.8;18.0;9.6;1.0;12728;10.26;lintupirtti;2.0;NaN;NaN
2008-06-03;7345000;3435000;12.8;19.4;5.1;0.0;27529;7.32;lintupirtti;2.0;NaN;NaN
2008-06-04;7345000;3435000;15.6;21.9;5.1;0.0;27573;6.89;lintupirtti;2.0;NaN;NaN
2008-06-05;7345000;3435000;16.0;22.2;5.8;0.0;23559;7.03;lintupirtti;2.0;NaN;NaN
2008-06-06;7345000;3435000;10.6;19.0;8.0;0.0;24371;5.88;lintupirtti;2.0;NaN;NaN
2008-06-07;7345000;3435000;10.5;16.4;1.6;0.0;27250;4.99;lintupirtti;2.0;NaN;NaN
2008-06-08;7345000;3435000;8.1;13.6;5.5;0.2;20757;5.52;lintupirtti;2.0;NaN;NaN
2008-06-09;7345000;3435000;7.0;9.9;3.5;0.1;13119;5.07;lintupirtti;2.0;NaN;NaN
2008-06-10;7345000;3435000;7.9;11.3;4.1;0.3;15612;5.37;lintupirtti;2.0;NaN;NaN
2008-06-11;7345000;3435000;7.1;10.8;3.0;0.3;18478;5.52;lintupirtti;2.0;NaN;NaN
2008-06-12;7345000;3435000;7.6;13.8;0.1;0.0;21595;6.49;lintupirtti;2.0;NaN;NaN
2008-06-13;7345000;3435000;10.4;15.7;2.5;0.1;20389;7.17;lintupirtti;2.0;NaN;NaN
2008-06-14;7345000;3435000;12.2;18.4;2.1;0.0;28867;6.98;lintupirtti;2.0;NaN;NaN
2008-06-15;7345000;3435000;12.4;18.2;4.0;7.7;13970;9.47;lintupirtti;2.0;NaN;NaN
2008-06-16;7345000;3435000;11.7;14.6;9.5;5.2;11893;12.11;lintupirtti;2.0;NaN;NaN
2008-06-17;7345000;3435000;13.5;18.5;7.3;0.7;23141;10.67;lintupirtti;2.0;NaN;NaN
2008-06-18;7345000;3435000;13.3;17.4;9.8;2.5;12433;12.51;lintupirtti;2.0;NaN;NaN
2008-06-19;7345000;3435000;14.4;18.7;11.1;0.2;14062;12.97;lintupirtti;2.0;NaN;NaN
2008-06-20;7345000;3435000;15.2;21.1;7.9;8.4;18282;12.19;lintupirtti;2.0;NaN;NaN
2008-06-21;7345000;3435000;13.1;18.0;10.5;8.5;12181;12.76;lintupirtti;2.0;NaN;NaN
2008-06-22;7345000;3435000;12.9;16.9;9.7;7.3;15715;11.77;lintupirtti;2.0;NaN;NaN
2008-06-23;7345000;3435000;15.2;20.6;8.5;2.3;22278;10.89;lintupirtti;2.0;NaN;NaN
2008-06-24;7345000;3435000;13.8;17.6;12.1;6.5;8978;13.43;lintupirtti;2.0;NaN;NaN
2008-06-25;7345000;3435000;12.0;15.4;10.1;6.1;10626;11.7;lintupirtti;2.0;NaN;NaN
2008-06-26;7345000;3435000;10.2;12.2;8.4;4.9;7816;10.59;lintupirtti;2.0;NaN;NaN
2008-06-27;7345000;3435000;9.1;11.7;6.6;2.2;10195;10.14;lintupirtti;2.0;NaN;NaN
2008-06-28;7345000;3435000;12.7;16.9;7.4;0.2;23025;9.59;lintupirtti;2.0;NaN;NaN
2008-06-29;7345000;3435000;15.7;21.4;6.1;0.2;25381;8.97;lintupirtti;2.0;NaN;NaN
2008-06-30;7345000;3435000;15.4;20.5;11.9;6.9;13287;12.88;lintupirtti;2.0;NaN;NaN
2008-07-01;7345000;3435000;16.9;22.0;9.9;5.2;23114;13.53;lintupirtti;2.0;NaN;NaN
2008-07-02;7345000;3435000;18.7;24.4;11.8;0.9;21022;12.88;lintupirtti;2.0;NaN;NaN
2008-07-03;7345000;3435000;21.0;26.6;12.7;0.3;25474;11.37;lintupirtti;2.0;NaN;NaN
2008-07-04;7345000;3435000;15.0;24.6;11.4;0.0;25251;9.77;lintupirtti;2.0;NaN;NaN
2008-07-05;7345000;3435000;9.1;13.1;6.4;0.5;14709;8.08;lintupirtti;2.0;NaN;NaN
2008-07-06;7345000;3435000;9.1;12.1;6.8;2.0;8952;8.45;lintupirtti;2.0;NaN;NaN
2008-07-07;7345000;3435000;10.5;16.1;5.8;0.0;23130;7.78;lintupirtti;2.0;NaN;NaN
2008-07-08;7345000;3435000;8.9;14.8;6.3;3.4;6315;8.67;lintupirtti;2.0;NaN;NaN
2008-07-09;7345000;3435000;10.0;11.9;8.0;3.9;7033;10.33;lintupirtti;2.0;NaN;NaN
2008-07-10;7345000;3435000;12.0;15.8;8.7;2.5;13823;11.63;lintupirtti;2.0;NaN;NaN
2008-07-11;7345000;3435000;12.2;15.3;9.5;9.1;13029;12.49;lintupirtti;2.0;NaN;NaN
2008-07-12;7345000;3435000;14.2;19.5;7.6;0.0;18126;11.23;lintupirtti;2.0;NaN;NaN
2008-07-13;7345000;3435000;15.5;21.1;8.1;2.3;18020;12.75;lintupirtti;2.0;NaN;NaN
2008-07-14;7345000;3435000;14.6;18.1;12.2;0.0;16518;13.86;lintupirtti;2.0;NaN;NaN
2008-07-15;7345000;3435000;15.7;20.5;10.5;0.5;19095;12.94;lintupirtti;2.0;NaN;NaN
